西安城市建设职业学院（民办）,http://www.xacsjsedu.com/
陕西铁路工程职业技术学院,http://www.sxri.net/
宝鸡职业技术学院,http://www.bjvtc.com/
陕西航空职业技术学院,http://www.sxhkxy.com/
陕西电子信息职业技术学院（民办）,http://www.sxitu.com/
陕西邮电职业技术学院,http://www.sptc.sn.cn/
西安海棠职业学院（民办）,http://www.xahtxy.cn/
西安汽车科技职业学院（民办）,http://www.atc168.com/
西安东方亚太职业技术学院（民办）,http://www.yt-edu.cn/
陕西警官职业学院,http://www.sxjgxy.edu.cn/
陕西经济管理职业技术学院,http://www.sxjgy.com/
西安铁路职业技术学院,http://www.xatzy.cn/
咸阳职业技术学院,http://www.xianyangzhiyuan.cn/
西安职业技术学院,http://www.xzyedu.com.cn/
商洛职业技术学院,http://www.slzyjsxy.com/
汉中职业技术学院,http://baike.baidu.com/link?url=468wMlx1GVeWpWeEZp1K2ChTbSxDMll7GKisgulF3sLoPsj3vql-BPGtkJBFRUsNz31KWnLQx11q83dMrti7vlWPC43eFSLRO4vkzRKs2BAHern1DXI_R4VrbW2MP2FBgM3lS9Uf3DsJMxV6Bsl27FYgHecOJLy8vK0aR-PBkOa
延安职业技术学院,http://www.yapt.cn/
渭南职业技术学院,http://www.wnzy.net/
安康职业技术学院,http://baike.baidu.com/link?url=KJUsvulRV4ZtvwnxfgufaI3BcOAakGyVCPJX9cCcDTmDj5-HrESxAsLnEQWvpdQ7D5B6O1LasBS8OaPA6mqiT7vkNVij3hpidFvgkpoSL8aHv9ESkm9zB5e-anWgNPpuUOk2VhyFE7JE9CXo8sE4vmu72yPPoS6MND1fOX79NWW
铜川职业技术学院,http://baike.baidu.com/link?url=-sLa0BcF1GjEf8Fd89VBQmsIz4Ttff41FZou8rwBCrs1DW3YlMH4pFDvpl6K2xkgcrVfBDSjFy9jJQVndacqAgIaWaBpCqnJUx5PIR-vf8-A4Bj6zQaYkW6oCripx-80OiKfdnaTBebzRdpoTWHfrifTYqj3sdZbhJlUcw8bp0m
陕西青年职业学院,http://www.sxqzy.com/
陕西工商职业学院,http://www.snbcedu.cn/
陕西电子科技职业学院（民办）,http://baike.baidu.com/view/1462203.htm
陕西旅游烹饪职业学院（民办）,http://baike.baidu.com/link?url=9ujlNFquGhpLVKOcadGXvboXcjkuXG8_lScvq5cPh-FwLen-zbkGLSYLIZZIrrmwQ_G1Tzc8DqtqrSh6lfA5d5hOOsEVE-yECbB8EnvKV74nrd3OHxTVGLiYM3NmnZM22-wQq0YHSGg4jdrvJ9Z6a9C8S05dlp2XGuBGWp7iuLIDd4LvTMX4H1ABtFcRmbv8wX5rYTXTqu_JvtXU2b24O_
西安医学高等专科学校（民办）,http://baike.baidu.com/link?url=cyyH3MEDxWWSTIRvEnGyARHQE22HkUhKBsvXkGS-l4T2hoTjtBrrXyIy3nexJKrgSpz4Tmr9V4jXbJ9f-R1OiuauGwbRirXkvwy3AO_FV3zLVFlzTk31Dv2TJkwdPzEsc-9IXkPpF4TjXo9E7j6qKP_ifJBya06PZs0o6W5zvGGJbahFMw45xCK69YSYSyya3bUFOgwip6r75MG7Ou8tBq
榆林职业技术学院,http://www.yulinvtc.com.cn/
陕西艺术职业学院,http://baike.baidu.com/link?url=cBPUPJzkFb6E9gT4a84khKgc4ttlxyO-Vgr-i5cA_PYYZO6a7TuAbBcKuKSd1gE5aPKS3mrYyA5yJo1e1ofIwvBHEBgqNVFvzmPQMNsBqWTLMokXg4JRzUl0nMLQs1GKGuTVgq6PISeel6ade3rsY0waAwlpHZgAJXtkp5QYyL2nlwt4uwQnfUL1zdyJgf0k
陕西机电职业技术学院,http://baike.baidu.com/link?url=ws5eVhcZ9RAyAmOCo00rC3iHPOfZQFxir3xVQfKU-PI_7AonSF0Z4qdInoMu2PeRUAx3tVjpYeilbvh4kQ6nT6ytcuF5hA8b8r2ceL-nSeknLtar2hRHDMqN4UxEnOX9MbscSbo60jLgBEVh5u-delZXwYpCN52a5fp1SOeTwok9zo571OVVr74dSNvNwP8gj6QYf8AjlZk8P8FbF5mQEK
黔南民族医学高等专科学校,http://baike.baidu.com/link?url=yT47ZQA5XfT_57L0iFKmgZUMyheHl1vraXu9Dna4SFAKeQC6VtHBZNxYhj6oK0gBUzJNSECsMeiEVpAtVzAUjMTYxrwZsVSSAM8JtSocHWoGfv8ycMj6-pk4b2JcKIEDbMWMZcQrOko3sUUaWnFLSvLVsgB44W7T24ZaWEF2HhbIpzzTxdcHzKrbi9G2KsUmrJRU9tvmmaSpO7dopVIeX5rKkIGY1pKq4TcXQYPFTzG
贵州警官职业学院,http://www.gzjgxy.cn/
贵州交通职业技术学院,http://www.gzjtzy.net/
贵州航天职业技术学院,http://www.gzhtzy.com/
贵州电子信息职业技术学院,http://baike.baidu.com/link?url=kcRGHvXRGs17ptJ2HUkHakn9Px5vAm1dkf1o3UlZ-EZ-JQcxN8BXDsiUwdA2ufxWLxwj5XQCBDBmz9Dp1i0fLiEa-nHuayoVFIL4ckHLg0vvDX_5cDDnpDqqQwTpURdAwLRqZ6xhR-Yydh_QqTTfc-4bjMS7J0oEy-_PNDK3chGR0JtGzdAEreHAVI6gzS_3JcX72rW6DagROD_NNRPhrv9AK32b4OuzPzSQ0Us169C
安顺职业技术学院,http://baike.baidu.com/link?url=EXedURWf1RfyLypzQqbCQqM0eAsnBzMgfpHt8QA24ub_TGWYiOdve53F88mpVkr8uU4knlPmwk5TGANBRsst7K38DnOUbu3tSv2RS8JbE_YKGyWdZM4XosJB7Pf5Tr5ljZY1z3BTdLu-yFC5WHjmHKtsotjPNq-UxJA3bjs3BbA8WMWaeT_uBfh8dXwMXuFL
黔东南民族职业技术学院,http://www.qdnpt.com/
黔南民族职业技术学院,http://baike.baidu.com/link?url=QH5MhgzvbzE4HeF_KTbz9mDMfgMetE1bsvLTBSOVaIT7A-uUa5pFsfINSoRslbXI_TJn-R_cka4dpaC-9UdWdVBiKM7iJbkLEnok0wtL3hCKmhH4wBHo5QDWQC3Xsv4X_B34jyOGpAPbIcdrXwUI-rNLG0v6NYxqhZjDME1uVh-uJDqTkQ9OH5aWTZ7ikGCiJCIHygg1pmJf0yQaUTacU_
遵义职业技术学院,http://www.zyzy.gov.cn
贵州城市职业学院（民办）,http://baike.baidu.com/link?url=SrDgr7JFheLWNySww2MsGCb-gQ_WgD-Gs4CPVJ80IUKNH0WRN0UODkuKIf9VSn72z4sM6sbKLfhkUVXOutGh-KqQz0XmSO4Q9PEUGeRBB--vi7hQBr5b0AuglXBfu9YdSLr0HhsoOmwYSzLL6382HIo7AhamInoaTDh4Duq6PZLZW1ZP5f3UtC5Hy_zgNe2W
贵州工业职业技术学院,http://www.gzky.edu.cn/
贵州电力职业技术学院,http://baike.baidu.com/link?url=drikkIEy1gVQBdL3lRCV1rxHllDbuTKjZOOqadwQmJj_5W5ABgTwyyHTkJdDlLaHnEodNA7RDjGeOL4xzuWYV4ORM6WrH8-5NsQeEyXoBSbOOGPwmidd7-Z1K2KQtzp2XkKjQ7RBXFwA5DRqtl5VtsSOoioePJGsoq_eLFsH1SLf7CGr2-VNs8JWzYfy_Q4qBl7ReGIdQ-fX8xFzXbcpxK
六盘水职业技术学院,http://www.lpszy.cn/
铜仁职业技术学院,http://baike.baidu.com/link?url=-UIeRErRwjMYgCIw3GDXcvbQbhZtvlaWDWKpauA5qxY7FxhPZgemwsjU6TN3hHhVn3iPYXeoho5LQ_KjQfHJO1Nz5lt8P5RvJ5eCq30aZwcaRbohF_pO1KysHNr0xnVN5VtPM_n29y0-5NqRdCOr4qDcl5LKzsrACxZgJgID6_O
黔西南民族职业技术学院,http://baike.baidu.com/link?url=9Asy2-mB2OeacLC1kwSqMPOI1qh4btCvxk78H-AlMizV9CgU8qvaZ7w5ln40BDazqzXsaQXseqSAc84af-o5hqZPauciYox21gg7Xd6MhxXuf8Btf8bpPZ4189cR78pQq3yfSutfbD9n6JiVXphBlU3kFfankW_eoGLmegAtnUtaYTSslxYZL6bjxYcue4eAbiNwhvXJn-K5ER1Wjl3n-q
贵州轻工职业技术学院,http://www.gzqy.cn/
遵义医药高等专科学校,http://www.zunyiyizhuan.com/
贵阳护理职业学院,http://baike.baidu.com/link?url=sVA6aR2_sW1ugnBD9Spa725ilaNfjdTt0HHeDytZjh3pl8-KiACMp_hem39-nIqm17k2mxtftptgcq_S90uwKS7fWDtLcVgzAiJSRxDNsfrWwdDFF4pC4aX1YSRXOpGZ2ljN02FPhfeVCRxrXj_wLJa1cXUkGv_WscsZQU9XiAa
贵阳职业技术学院,http://www.gyvtc.edu.cn/
毕节职业技术学院,http://baike.baidu.com/link?url=HNNJx7VS6RwlVarXimVsTyybiR7eiZV8QBwMyjEaoLCalWNMWnQfi81GXB6Hl1NQodEL-KP4r-hOTImm1ZTYQDyrVS7IRnyA3cybdINwgzzLmJ5UmwvcFkopHEHHPcRtsS9V9wzb21ADSszsisZ4tLwnResZUPAnR-xdCdeKHYN7TVcfWpJMKClreCLziQ2O
贵州职业技术学院,http://www.gzvti.com/
贵州盛华职业学院（民办）,http://www.forerunnercollege.com/
贵州工商职业学院（民办）,http://www.gzgszy.com/
贵阳幼儿师范高等专科学校,http://baike.baidu.com/link?url=GTTrxc2H41m2DTkneY5nt9kcCC7PXrFx0xnMYGCztjDmL1zbkbmmeMBgN-BQ_0NVjpycvx7XvW777wfFS3MSPDMPGQi9-3fbi_K4piTeBMti4ZvfUFsTEu5vCxRBFpUv0wxBjLCvOIevjsRyQGE1lLaw0J13VWiW7vB8Psi-VtaV9ALx7Ql9msAqd402063O5nMMKJBy_m7XAGRI9cT-azs76euI5qwK-EwhLd8sWeO
铜仁幼儿师范高等专科学校,http://www.tryz1919.cn/
黔南民族幼儿师范高等专科学校,http://baike.baidu.com/link?url=t8MHKdASlym3f2kflPZiiS-BcV-RE9l7crq3tC4b1CSNicoHqkAlAx52N4eX7_AwgykST2lwYbl7nbzeiHY63je68OUxLKBKZBDfvKwflDZBVCFCfaYR5v3c1q9Vuhq1b7qcbSPhCRTQ8xZnd9VMjrP4fHKpagfzamniOtc9jKgfH6ED7AMM-KrHkAPJRmLNEK1-hC4nl4NEl_vc6V29LGRjjucYrAbvUs3D5WW1ElzQsrXFahL_r963vid8I3mI
毕节医学高等专科学校,http://www.bijiemc.cn/
贵州建设职业技术学院,http://baike.baidu.com/link?url=Lo__J4to8ryhNO_A7aLEgti0uLndTnFsGLNwUhoVPcPnqAaqHcQ4UrLVrK--D2cwQHhmTWsitOzV6NWAw34UlODZqdqXQ27qrW3V_f18dTZhg8K8dILeLKZxYoI3OcWHP5O-IZx2_V_TioLc6d4lt4YSU5wWULunSgLegYBgzsaJqylc0L36xFtw92b_GyemkYjhJDgrXWHOCtq-haXvlq
毕节幼儿师范高等专科学校,http://baike.baidu.com/link?url=mWfnpwgryx2Rewci5zIakvAifOV2_aV7aEgER_haWJ7tdpgNZUaM8Y5qtyF1zAG2fNlfeM9px0P5DBaf2lv321MlHulSUNbLe4LlbsZOFJQstJj8YwPeEVMNRN-wK31PLdW-32j_N8gnNZ3tMqfHr27unLy6yhQUMwrQtdHLER2evu8jldVLjJegl4SA_HDQVsKQkmSCUuZBeAqDwF-hCq4OJL4NHXidwXjgOjX50G7
贵州农业职业学院,http://baike.baidu.com/link?url=ZnqpsZZnn3fhtGhOdiXLiHv-dVgm2QBIRp2W12_xJp2HHMytwdBJchqfZFvFbSvxna2G1cFp6i4dAgq7ED0RWINd2oxdY2rjm4aRJARCvsORH0a2DxzfTEbvfWXRgR7KSBDVY0mwalKLTaZYSrbhIW9YNfpqttrqotIPeRU1BJ0hPHVAZY3qKRLMiV5aK3MR
贵州工程职业学院（民办）,http://www.gzieu.com/
贵州工贸职业学院（民办）,http://baike.baidu.com/link?url=xZ-e7TPZUylQjpKF59sLZPjeoQ9sa0oFXKX73D7zLuec9C5tQtAov1HE3ebrKU63Lfx09xVB6VDbaSM_AbVZKL8oZmwDAkvmzbDGLpmyo6gbsjCr463gqm3rwV_-Uw7xVuFiH1860_s_7sHRQX2pg-IQQoPukh3gGEq0IKqjl8MhFlzQYu_kHXGxewGMI-Y_
贵州水利水电职业技术学院,http://www.gzssdx.cn/
贵州电子商务职业技术学院,http://baike.baidu.com/link?url=D1hj-pgOww0Y4X8UYPvOuVFXteQbWCQYG9mYV_DwsKW-CyMuoAuMKiA-TBPZI-fuJBEAQ_omrCj6DQy6zpzOTTL84S4NOWm0R5A-V6yTlXNkZBq_dXdyIJTq5Pv1NjtX-9P8QHT7O7zHgWxgf-83u-m87WuE_YhjtW_drKjJ7PSemjysv7L-5W9Vicj2tnZtct50HREO7oRyIOe_i4LlDZ5Qd7GfGU-bfQrgHDqPPKq
贵州应用技术职业学院（民办）,http://baike.baidu.com/link?url=yvFH9Xi7rMF7PU2vhR7gdCG214Fjwz5wHQdyn9J3s-5lEPc1vLI3P6nMMyM2Zfif-kqSnCDeR9MzY4pCodQp34St-ajvFyRAUXKN-ooGCd065zxZigj5C2Ger_DBZzciOXGmVkW_pa9a4-FkLBlqBrks-_GNdjYyCXhjfCIB5Wy4lxNpHSaXxR3es7zyY_yPx74ktCX-g7uMEz6vZm4op_
贵州电子科技职业学院,http://baike.baidu.com/link?url=sAkREBFImBRDnHEb1CwsRC2XUHNFCMfgnw6ha24CXh_5o9EBcIRHpuhcGkvAQaw3gsJo-99SFtNUpxpwxTV2VzIjcqCKiCHk0JK3Y4BeDDiMTmJ1aeK44p_Ik3lOQSm7wnrefMqNtuq_BWtMR2B5AqvjcqASjaC9P9Xqg0sMMhXRGFJcFDB86G1Dbk2kYU587f631vqBF8k0dl2tgH6b2K
贵州航空职业技术学院,http://baike.baidu.com/link?url=DntZD4TNJgiQPGXMuF0bEsbKZ-blFEeEQd5HMdEdUkn8fNjyRjisqPfxYxk0p10hmXhnUN3qyfYfRMhhsopb8XCG-qm_P9XqkPESdhmp1lq6ZWI9OB_ZZII0VB1cQtYL2jQpbDYc31SYp3pwBbym84QMTpzQ7VkbLHwmpiuuBarsZXZsh6e52KY9LCDsG3MXOfEMOEuSsr3jGOqiyaE3v_
青海卫生职业技术学院,http://www.qhwszy.edu.cn/
青海警官职业学院,http://www.qhjyedu.com/
青海畜牧兽医职业技术学院,http://www.qhxmzy.com.cn/
青海交通职业技术学院,http://www.qhctc.edu.cn/
青海建筑职业技术学院,http://baike.baidu.com/link?url=HCyMKdGoqD8JhAouvXuNwj9fY3ortVU7qFQsq5dniHZqgWDJ2L9rDmd15_bUDh8bC21WjgqeyXwi9UDrFfcHPeVlrdl8ePcD3ixNAjY5Zjo-o5VtDML21vos-LJB0sMH2QKUSew-ZQGcdzl7gcM1ZwJAQENBl-GmMSU2xKdWnFNB-g0PP-yQ5CzVbawmtU0tjfd_LAxbiD3pDJFgMW_y8q
西宁城市职业技术学院,http://baike.baidu.com/link?url=-gShCD2AgJiefg0YwpWFBHS8nbqpu-1Iw9F4fZEU249QQrqcBQz22CqxodetT-JKev2J4JINdG4RiAC677JOxsrlyOgw1LL2PHNca3pa9HvIUsdwIijDwU70wSpH6akacFeasjmwYgZgor6Z4ZCdLv8VMRmqDNFNzWT1W79c05pEebi56zt0Cc5QOorox8cgqeMIq7HwLoRoKxurXrN_L_
青海高等职业技术学院,http://baike.baidu.com/link?url=pueMG8HH91kv9Da0snx4QcJXyZqRFQkrX53rvkukm7YkEun_bz353OTkYJfq7TKEAjm3uprx9bWfAt0MmTE3YxOw3oNQXkE4L4xVpmhoddYYDBiizL3AHueVKo0thiCeGksehWNGCada9Tg0h_VBy9W5UsWnFJJ4wD3GS5EVKNqMe1PjgWtIEGEa-hPsJgipALiGXC1CBd0pUCnKrr0Uva
青海柴达木职业技术学院,http://baike.baidu.com/link?url=yZ_pJxOAnP8EWwbg6HH16oabijEc5cMWws1lG7EZV-6aRiXrK9wLF71TYeC1UvauEfkCgk7F6bCshiwjyrUOnU7Rfhk2Pf6wkxDLvOkRMaYrUlrI2kMk8yMAeNAz4avIEMBN5eCt_E3AlsxP4NtfteU0G0OdyR4w9XjBVJ4hAN_UlsVvPk4uiNiywu0evyOjI6qt4ctEqlz5VjEtb0Sp9q
宁夏民族职业技术学院,http://www.nxmzy.com.cn/
宁夏工业职业学院,http://baike.baidu.com/link?url=BdnLIgh_dF2pklxIKOXNFP_9tfdFYaN6r6s2_aZ5tjVq3eYs28Ww8oUmPSMXI2-vpJECNTQ7ATaqYKAbTUU07ZLGcTeIuj5hws6udIc2mGjGaTx7WBDVHf1rUEtTnROnQc6ZcV9xOoBxrVjczDKIGSXz9UZKo54V408nW3Bq10y8bLYJPIDpsbca8SrazELo
宁夏职业技术学院,http://www.nxtc.edu.cn/
宁夏工商职业技术学院,http://baike.baidu.com/view/1132777.htm
宁夏财经职业技术学院,http://baike.baidu.com/link?url=kd7tt1s1VFTwy2CiW1Chs7ELKtxOxCJ5TWEQpa2dUJbIdVheo6yHNWwXy6ZjRoLw8ptb8vL5BS7g6BiD_ypehud-URJkjgB1czBRXWxd1iN6Kw3jukiCax3YdeUsC4o-JmHDW-HnA_8PkI_GNC26-vY1Jhbv5KCVb4yvwJtGvfTVbegg4PKqA1hnrOkwh_apn7-8SdFU_A5-xiXgsBstoq
宁夏司法警官职业学院,http://www.nsjy.com.cn/
宁夏建设职业技术学院,http://baike.baidu.com/link?url=R1mENxrOxEoCyto0ZBkSkBJmStGnpvyh5WF8MqqGhIjhaIUiMU4hlhG_zx1eHfQnzI1LyCmBhhumOZJqQpcuiRmGsRnpbjWXNIshJ0uh4F3InkjoqDV-oraAeoZ7KWsHOGaL0YGF-f-5OJuKx621BwumiyhlBxouyGmBcipBIXtxEwuVM2qiQ0utAbPD0g4dnYyXkwEgEuDlSLn2zlTEJq
宁夏葡萄酒与防沙治沙职业技术学院,http://baike.baidu.com/link?url=NcupYc42nvELx4UvU54ZnsXza5N8qCxJ_wOLvbDMJ8VaZh6QsbpTQkTxyDKOj1praJGLcFTPAxen6qJNMmxQ1oHIDuzWQGnwfUe5k2_UD94F8QdOiAa4IpbvJEwvnrIVjf06s2R_B8Qn7KHk1J-gUj-1jucOW3MvF6cfbmbn2AJVAx6uLlv1jCe8mHacgo5lFoKji1LPL9W_8s8umwboLiR-Viyn3yXaMXE2YVvsbl-xr_OcfrYpTPwphsDeWUT4P6Jyef6fv-YdaGzS8G2ISa
宁夏幼儿师范高等专科学校,http://baike.baidu.com/link?url=THtHVUj-1kJ83Ba24voqEdIoDQW7E2iJDqNrBIiE6CFVbhmUtqT8dZQd_4BE8nhDqNhH-IfeBre6EbchrlXguLBVPpan9KeSWouzKRxaVcK6FtsZ-wsJ7ytO76onletPBXQc9yvQbRUFXX3kEDlBc3G46kzh5hHHw3H-gY_5vd-jQGq1YUD2FjHVwMj3UPPca6NWVZGfsbHo1g4fPhgggBWdThAEdjekYG2MRu8hEsG
宁夏艺术职业学院,http://baike.baidu.com/link?url=2a5rkZ7NlJpqvSdS91piDXpdAetTtL5TR3Z0GnA9SS7__WnAUT8PPod_WQQ_jj6Ta0aLQKRCFITwXYICVkxJWCg1gYcQznYNCR1HSB-mwF5QDznHvWxvl91DoJr2RdYT-OOpcqUZqXj0fRW4SZUW33cN6Z_UBQ2-lmewH-kQd8pFcGCXwE9MINDN0QqcMk4X
海南职业技术学院,http://www.hcvt.cn/
三亚城市职业学院（民办）,http://www.sycsxy.cn/
海南软件职业技术学院,http://www.hncst.edu.cn/
海南政法职业学院,http://www.hnplc.com/
海南外国语职业学院,http://www.hncfs.edu.cn/
海南经贸职业技术学院,http://www.hceb.edu.cn/
海南工商职业学院（民办）,http://baike.baidu.com/item/%E6%B5%B7%E5%8D%97%E5%B7%A5%E5%95%86%E8%81%8C%E4%B8%9A%E5%AD%A6%E9%99%A2
三亚航空旅游职业学院（民办）,http://www.hnasatc.com/gb/
海南科技职业学院（民办）,http://www.hnkjedu.cn/
三亚理工职业学院（民办）,http://www.ucsanya.com/
海南体育职业技术学院,http://www.hcvt.cn/
学校名,首页网址
首都师范大学科德学院（民办）,http://www.kdcnu.com/
北京工商大学嘉华学院（民办）,http://www.canvard.edu.cn
北京邮电大学世纪学院（民办）,http://www.ccbupt.cn/
北京工业大学耿丹学院（民办）,http://www.gengdan.cn/
北京第二外国语学院中瑞酒店管理学院（民办）,http://www.bhi.edu.cn/
南开大学滨海学院（民办）,http://binhai.nankai.edu.cn/
天津外国语大学滨海外事学院（民办）,http://bhws.tjfsu.edu.cn/
天津体育学院运动与文化艺术学院（民办）,http://www.tjtwy.cn/
天津商业大学宝德学院（民办）,http://www.boustead.edu.cn/
天津医科大学临床医学院（民办）,http://www.tmucmc.edu.cn/
北京科技大学天津学院（民办）,http://tj.ustb.edu.cn/
天津师范大学津沽学院（民办）,http://www.jinguxy.cn/
天津理工大学中环信息学院（民办）,http://www.tjzhic.com/
天津大学仁爱学院（民办）,http://www.tjrac.edu.cn/
天津财经大学珠江学院（民办）,http://zhujiang.tjufe.edu.cn/
河北工程大学科信学院（民办）,http://kexin.hebeu.edu.cn/
华北电力大学科技学院（民办）,http://www.hdky.edu.cn/
河北科技大学理工学院（民办）,http://hbklg.hebust.edu.cn/
河北大学工商学院（民办）,http://www.hicc.cn/
河北师范大学汇华学院民办）,http://huihua.hebtu.edu.cn/(
河北经贸大学经济管理学院（民办）,http://jgxy.heuet.edu.cn/
河北工业大学城市学院（民办）,http://cc.hebut.edu.cn/
燕山大学里仁学院（民办）,http://stc.ysu.edu.cn/
石家庄铁道大学四方学院（民办）,http://baike.baidu.com/link?url=D4IH4FWsDjoEN-Zx84VyuiJtyBXQ0vljRRqJJGpciXg1OdcwqpIlVLFpWDR2vh7tJxiFDjCkPJw_EsZsBjz5Lm7QE0hd32dEYFxfig873sig50SaT-QgBXngwCnrHjSPt6XNoiyb2MovRA29qk3Jjf5GOKuS1kWjF1PG0psb6DFZGKZC2R0bt2CrzROe1YNmrnyC-4HJjyIf5aVYLeA2Vq9ghGf_lEQVR8GMXwds3cPPVn7_FBaoWztuWBgCykvgxmLvEa-idIwUks1rwv7Hfa
河北医科大学临床学院（民办）,http://202.206.48.102/
河北农业大学现代科技学院（民办）,http://xianke.hebau.edu.cn/
中国地质大学长城学院（民办）,http://www.cuggw.edu.cn/
北京中医药大学东方学院（民办）,http://www.df-college.com/
北京交通大学海滨学院（民办）,http://www.bjtuhbxy.cn/
华北理工大学冀唐学院（民办）,http://jtxy.ncst.edu.cn/index.html
河北地质大学华信学院（民办）,http://www.sjzuehx.cn/
华北理工大学轻工学院（民办）,http://www.qgxy.cn/
长春工业大学人文信息学院（民办）,http://www.ccutchi.com/
长春理工大学光电信息学院（民办）,http://www.csoei.com/
东北师范大学人文学院（民办）,http://www.chsnenu.edu.cn/
吉林师范大学博达学院（民办）,http://www.bdxy.com.cn/
长春大学旅游学院（民办）,http://www.cctourcollege.com/
吉林建筑大学城建学院（民办）,http://www.jlucc.edu.cn/
内蒙古大学创业学院（民办）,http://www.imuchuangye.cn/
内蒙古师范大学鸿德学院（民办）,http://www.honder.com/
山西大学商务学院（民办）,http://www.sdsy.sxu.edu.cn/
太原理工大学现代科技学院（民办）,http://www.xdkj.tyut.edu.cn/
山西农业大学信息学院（民办）,http://www.cisau.com.cn/
山西师范大学现代文理学院（民办）,http://www.xdwl-sxnu.cn/
中北大学信息商务学院（民办）,http://xxsw.nuc.edu.cn/
太原科技大学华科学院（民办）,http://www.kdhk.cn/
山西医科大学晋祠学院（民办）,http://www.sxmu-jcc.com/
山西财经大学华商学院（民办）,http://www.schsxy.com/
大连理工大学城市学院（民办）,http://city.dlut.edu.cn/
沈阳航空航天大学北方科技学院（民办）,http://baike.baidu.com/view/3535097.htm
大连工业大学艺术与信息工程学院（民办）,http://www.caie.org/
辽宁科技大学信息技术学院（民办）,http://baike.baidu.com/link?url=eL3ORPVdL-Vse7os6N9U7pLAtXwOZ3R0lbvpAsmA36LZDDF6WRiUM_tmu62D71I293KRTDSKKw7xzwnDY2kNX_
中国医科大学临床医药学院（民办）,http://baike.baidu.com/link?url=itDzVAsltnRKAGEsvgU2n_pdrzWRFjX2KUuN5jmw_CrQ7T--ws_lnzF0QwvDfqpp26GDJXtTvF72ef7o6XNfbq
辽宁石油化工大学顺华能源学院（民办）,http://baike.baidu.com/view/1464168.htm
辽宁师范大学海华学院,http://haihua.lnnu.edu.cn/
辽宁中医药大学杏林学院（民办）,http://www.lncmxl.edu.cn/
大连医科大学中山学院（民办）,http://www.dmuzs.edu.cn/
沈阳工业大学工程学院（民办）,http://baike.baidu.com/view/247605.htm
西北师范大学知行学院（民办）,http://zxxy.nwnu.edu.cn/
兰州交通大学博文学院（民办）,http://www.bowenedu.cn/
兰州理工大学技术工程学院（民办）,http://www.lutcte.cn/
兰州财经大学陇桥学院（民办）,http://www.lzlqc.com/
兰州财经大学长青学院（民办）,http://changqing.lzcc.edu.cn/
上海外国语大学贤达经济人文学院（民办）,http://www.xdsisu.edu.cn/
上海师范大学天华学院（民办）,http://www.sthu.cn/
广西师范大学漓江学院（民办）,http://www.gxljcollege.cn/
桂林电子科技大学信息科技学院（民办）,http://iit.guet.edu.cn/
广西科技大学鹿山学院（民办）,http://www.lzls.gxut.edu.cn/
广西师范学院师园学院（民办）,http://www.gxsy.edu.cn/
广西民族大学相思湖学院（民办）,http://xshxy.gxun.edu.cn/
广西大学行健文理学院（民办）,http://xingjian.gxu.edu.cn/
北京航空航天大学北海学院（民办）,http://www.bhbhxy.com/
桂林理工大学博文管理学院（民办）,http://www.bwgl.cn/
广西中医药大学赛恩斯新医药学院（民办）,http://www.gxzyxysy.com/
浙江大学城市学院（民办）,http://www.zucc.edu.cn/
浙江大学宁波理工学院（民办）,http://www.nit.zju.edu.cn/
浙江工业大学之江学院（民办）,http://www.zjc.zjut.edu.cn/Site/Default.aspx
浙江师范大学行知学院（民办）,http://xz.zjnu.edu.cn/
宁波大学科学技术学院（民办）,http://www.ndkjxy.net.cn/
杭州电子科技大学信息工程学院（民办）,http://www.hziee.edu.cn/
浙江理工大学科技与艺术学院（民办）,http://www.ky.zstu.edu.cn/index.html
浙江中医药大学滨江学院（民办）,http://bjxy.zjtcm.net/
杭州师范大学钱江学院（民办）,http://qjxy.hznu.edu.cn/
湖州师范学院求真学院（民办）,http://qzxy.hutc.zj.cn/
绍兴文理学院元培学院（民办）,http://www.ypc.edu.cn/
温州大学瓯江学院（民办）,http://www.ojc.zj.cn/
浙江工商大学杭州商学院（民办）,http://hsy.zjgsu.edu.cn/
嘉兴学院南湖学院（民办）,http://nhxy.zjxu.edu.cn/
同济大学浙江学院（民办）,http://www.tjzj.edu.cn/
上海财经大学浙江学院（民办）,http://www.shufe-zj.edu.cn/
浙江海洋大学东海科学技术学院（民办）,http://dk.zjou.edu.cn/
浙江农林大学暨阳学院（民办）,http://www.zjyc.edu.cn/
温州医科大学仁济学院（民办）,http://baike.baidu.com/link?url=hB_9_P2GSYRSeF0x6LFVby44HVkGiQYupY_v6A3wSQ2f1iFU51lmYosVcn-8_Ri0etX6dFItyIF-l75_Mic8C_
中国计量大学现代科技学院（民办）,http://xdkj.cjlu.edu.cn/
浙江财经大学东方学院（民办）,http://www.zufedfc.edu.cn/
安徽大学江淮学院（民办）,http://210.45.211.88/welcome/
安徽师范大学皖江学院（民办）,http://wjcollege.ahnu.edu.cn/
安徽农业大学经济技术学院（民办）,http://jjjs.ahau.edu.cn/
安徽医科大学临床医学院（民办）,http://cc.ahmu.edu.cn/welcome/
安徽工业大学工商学院（民办）,http://icc.ahut.edu.cn/
安徽财经大学商学院（民办）,http://acsxy.aufe.edu.cn/
